oid,ra,dec,Main identifier,Parrallax,Radial velocity,pmra,pmdec
660956,56.01475047855042,24.504245642863612,"V* V1272 Tau",7.387,5.32125,22.073,-45.872
674326,56.60264073892792,24.479602178062496,"V* V1275 Tau",7.3207,20.01714258790847,20.308,-45.752
675236,56.78280659217625,24.393862157121944,"V* V1278 Tau",7.0348,-6.952186924302342,19.499,-44.45
14460143,56.825530465118746,24.230987121479444,"V* V1279 Tau A",7.529,42.402646177663904,18.023,-46.548
675902,57.275451415305,23.78124164512111,"V* V1282 Tau",7.2365,7.277,20.359,-45.96
674794,57.42615406587583,24.463007612824722,"V* V1283 Tau",7.5477,11.1091,18.676,-46.772
675891,58.0347227264,24.23014360394,"V* V1286 Tau",6.3038,10.22,8.06,-7.831
676080,58.60516527857708,24.36008624680528,"V* V1289 Tau",7.3439,9.36346,18.21,-45.541
675319,56.99890830785001,24.73129649221,"V* V338 Tau",7.7543,3.33378,20.433,-47.266
676064,57.01788433178001,22.855509478410003,"V* V339 Tau",0.487,-10.15,1.215,-3.419
676808,57.02425688506875,23.034150082227505,"V* V340 Tau",7.3093,5.95288,19.293,-44.998
676137,57.02379226060709,22.635980065262224,"V* V341 Tau",7.268,50.42509149233415,19.482,-45.446
674715,57.07204439587957,24.504426144655,"V* V343 Tau",7.4439,5.61578,19.948,-46.22
675453,57.0845212,24.9153423,"V* V344 Tau",,5.2663,14.4,-48.8
15861216,57.084559425345,24.915254044181385,"V* V344 Tau A",7.4717,4.4329,20.481,-44.449
15861215,57.084599434601664,24.91519135520056,"V* V344 Tau B",7.1454,3.9812437285776574,21.386,-45.093
675962,57.094782652229995,23.972555129279996,"V* V346 Tau",8.123,3.169,21.526,-47.304
675961,57.110768881300004,23.19161192582,"V* V348 Tau",11.0786,13.4524,27.711,-41.872
674714,57.12937305453208,24.281479900480278,"V* V349 Tau",7.3412,7.911,20.56,-46.529
676543,57.10341905468,22.40727273572,"V* V350 Tau",8.0694,-3.96,20.231,-47.225
675975,57.10628374848,22.211571518200003,"V* V351 Tau",6.5393,7.08,17.354,-40.577
674700,57.147856156737916,24.200895732044994,"V* V352 Tau",7.2104,128.69190941212844,20.716,-45.715
675974,57.15682677699208,22.769311694353885,"V* V353 Tau",7.2322,6.53579,19.032,-44.591
674707,57.2456864538,25.10398889491,"V* V354 Tau",6.5205,-41.43,4.318,-47.588
676157,57.27438128705,23.739794205,"V* V355 Tau",7.6312,6.40133,21.177,-45.502
674885,57.295964586972914,24.34759911926028,"V* V356 Tau",7.3339,9.968098785822876,20.412,-45.023
675972,57.29701502214001,23.55522497255,"V* V357 Tau",6.0261,6.46823,17.707,-44.392
675169,57.314115049359586,24.567280791894447,"V* V358 Tau",7.3369,7.66186,18.095,-46.94
674898,57.36515149969001,24.531724007949997,"V* V359 Tau",6.8687,5.30952,21.12,-43.835
675218,57.387650486871244,24.534037485099997,"V* V361 Tau",7.4187,5.77075,20.208,-46.08
676139,57.38555144325791,23.928497432739167,"V* V363 Tau",7.5283,41.413332258239414,18.378,-45.352
674711,57.48241626072,24.74210732316,"V* V364 Tau",7.5311,6.44231,20.012,-45.628
674710,57.502670883700006,25.39879787361,"V* V366 Tau",7.0162,3.04617,18.296,-44.854
675959,57.50904524325083,23.862424199478884,"V* V368 Tau",7.5888,7.147,19.784,-45.29
674731,57.55168203467042,24.532928765086947,"V* V370 Tau",7.2232,6.06116,19.107,-45.535
674662,57.553652400000004,24.3518659,"V* V371 Tau",,5.79431,18.0,-43.1
8376950,57.55359404610459,24.351812663988607,"V* V371 Tau A",7.2431,5.704,17.833,-44.351
676476,57.55110889295,23.99569145512,"V* V372 Tau",,6.47305,25.9,-42.0
675970,57.60476962296,23.92829333226,"V* V373 Tau",6.8386,8.06,17.828,-41.792
675170,57.75963799565001,25.05546126843,"V* V376 Tau",6.2762,6.28881,16.344,-38.265
675967,57.81590716294668,23.282273208508332,"V* V377 Tau",7.3912,6.28898,20.266,-45.199
674732,57.773215478032505,24.736779133131947,"V* V378 Tau",7.2437,6.04248,19.986,-45.298
674911,57.79803571829,24.386993127659995,"V* V379 Tau",7.6967,6.37028,18.591,-43.344
676784,57.85168509111875,24.087372711864997,"V* V381 Tau",7.474,7.31236,19.14,-45.078
676852,57.85558763433,23.88938005557,"V* V382 Tau",7.3708,6.36973,19.114,-46.862
675966,57.908444568739995,23.18315372784,"V* V384 Tau",7.6567,5.75266,23.661,-52.534
676832,57.96077881382041,22.895714154847497,"V* V386 Tau",7.3155,7.58939,18.241,-44.873
676545,57.977128938499995,23.55879305127,"V* V389 Tau",5.0857,7.13988,19.351,-51.302
674693,58.086058794144996,24.56550246720611,"V* V392 Tau",7.1802,5.45537,18.501,-44.616
676154,58.42065977106,24.41939689099,"V* V398 Tau",7.248,6.25826,17.975,-43.579
675956,58.48862831908375,23.345301841842222,"V* V399 Tau",7.4159,8.26253,20.242,-44.27
676786,58.55419257606,23.34747765701,"V* V400 Tau",7.5932,7.04957,19.433,-46.789
661154,55.390484906691675,25.11350678108806,"V* V431 Tau",7.2902,6.33576,19.963,-44.171
661844,55.49438718074,22.9505460340925,"V* V432 Tau",7.4854,-15.889000199801673,21.191,-45.751
661835,55.65108434918791,23.368034046503613,"V* V433 Tau",7.456,45.95818475533114,19.556,-43.929
661273,55.8675068154475,24.89199876453695,"V* V436 Tau",7.3971,6.08209,20.933,-45.634
661281,56.10662607778,24.68136850266,"V* V438 Tau",7.7755,5.75821,20.977,-46.98
674473,56.30029551307,24.50510170928,"V* V439 Tau",7.8215,7.27125,21.221,-47.343
675806,56.29502934850916,23.049511970078058,"V* V440 Tau",7.3308,6.319625256347852,19.704,-45.596
674392,56.31936367616,24.57569325435889,"V* V441 Tau",7.6667,5.08865,20.823,-47.731
675710,56.300588251857086,23.364770336200554,"V* V442 Tau",7.4008,41.35037187263465,20.35,-45.841
674474,56.40299280670042,24.65188184581639,"V* V443 Tau",7.2011,5.5704,21.418,-46.243
674263,56.4693918,25.8617214,"V* V444 Tau",,4.27731,22.0,-40.4
14744108,56.469461560613325,25.86172596274445,"V* V444 Tau A",7.2199,4.187,20.433,-43.71
675450,56.61926977767,24.758997061145834,"V* V446 Tau",7.3,5.28001,20.487,-46.517
675609,56.61475414806,23.57600703805,"V* V447 Tau",1.8548,31.87,-4.426,-0.833
675807,56.64963218034999,23.96702098407,"V* V448 Tau",7.2323,5.37136,19.293,-44.068
674476,56.701313502,24.301705398630002,"V* V449 Tau",4.2183,3.18938,-6.87,-6.034
675426,56.76977586808,25.380612000949995,"V* V452 Tau",7.1821,5.5655,20.58,-45.011
675808,56.73788948421707,23.250675181313053,"V* V453 Tau",7.3848,5.38153,20.416,-46.055
674405,56.91396236998124,24.45893422796139,"V* V457 Tau",7.1796,3.28674,19.092,-45.398
676281,57.05735295635625,23.633194433443336,"V* V458 Tau",7.4374,5.39831,20.122,-45.978
676223,57.12395791786874,23.9683245196,"V* V460 Tau",7.2452,-5.594127000627657,19.513,-44.302
674968,57.17558981139292,25.007901156840834,"V* V461 Tau",7.3423,8.046,19.764,-46.081
675480,57.25410193278749,24.90281841079139,"V* V465 Tau",7.6295,5.281,20.284,-47.393
676178,57.82942221298125,24.170339490447784,"V* V466 Tau",7.7057,7.01761,20.715,-48.225
676282,57.31846378789001,24.063464593890004,"V* V467 Tau",7.6,6.28964,24.3,-41.94
676544,57.56358371557626,24.22673920675889,"V* V469 Tau",7.4165,33.93350800801614,19.303,-44.281
674977,57.62483629269,25.051923381770003,"V* V470 Tau",6.9368,5.76656,18.717,-44.116
14744001,57.97456878935834,24.047709369184727,"V* V475 Tau A",6.8507,6.698,19.418,-44.357
674992,58.12879242292,24.544374262220003,"V* V476 Tau",7.1881,7.57048,18.927,-44.093
674996,58.22603894672292,25.295417612110285,"V* V477 Tau",7.249,20.36190435851409,18.551,-45.022
661880,54.871661323329995,23.49937389677,"V* V488 Tau",7.4248,5.57741,21.953,-45.245
661544,54.92796122254374,23.907750493867777,"V* V489 Tau",7.2789,4.2570528724025,20.455,-45.016
661586,55.10079006120417,24.58450218543055,"V* V491 Tau",7.2973,5.46808,20.816,-44.237
661845,55.35551385938751,22.5489240443675,"V* V492 Tau",7.3019,24.70889538048724,21.13,-44.501
661545,55.34530843917208,23.930102724439166,"V* V493 Tau",7.4679,14.614882367286496,20.87,-43.945
661831,55.50696817711834,22.390813082386387,"V* V495 Tau",7.5228,35.489430497448005,21.504,-46.909
661264,55.511931533327925,24.21010273447944,"V* V497 Tau",7.3737,5.34571,20.323,-45.864
661546,55.589756134275014,24.664672210326387,"V* V500 Tau",7.3675,4.78811,20.383,-45.169
661962,55.60952827122166,22.894656076933053,"V* V502 Tau",7.3911,5.12,20.931,-44.496
662057,55.67657890000001,23.339332799999998,"V* V504 Tau",,7.64428,15.8,-43.7
13169835,55.67660949326084,23.339172709151107,"V* V504 Tau B",7.4783,9.87516328869578,20.646,-46.354
661548,55.800493642393754,24.74595527085,"V* V509 Tau",7.2789,5.753,19.597,-46.915
661338,55.98864290677916,24.222375134817778,"V* V511 Tau",7.5114,40.31309166719822,20.997,-44.783
661339,56.079405525809996,24.588462182015835,"V* V512 Tau",7.2932,42.528558223764556,19.376,-45.979
661282,56.125305709045826,25.59640443833333,"V* V513 Tau",7.1102,5.81752,20.053,-43.577
661279,56.0974707258,25.35837262318,"V* V514 Tau",7.6575,4.98802,22.411,-46.414
675694,56.2782473768025,23.614339273779166,"V* V516 Tau",7.2309,1.40302872580036,19.069,-44.981
674391,56.30924026361,25.08881549497,"V* V518 Tau",6.7238,5.55979,18.962,-41.368
674478,56.31720107528125,24.121194636405555,"V* V519 Tau",7.53,5.0923,19.871,-44.98
675428,56.320786703514166,25.263278512918056,"V* V520 Tau",7.3244,2.9115,19.926,-43.963
675703,56.48735154244292,23.024787392611664,"V* V524 Tau",7.3891,50.24821172277032,20.839,-46.31
676411,56.59777711886125,24.0309437998225,"V* V528 Tau",7.373,-16.50957029625318,19.227,-44.209
675401,56.69070750127,25.45845509686,"V* V532 Tau",7.4228,5.15148,20.649,-46.512
675718,56.7032544528025,23.06875271805139,"V* V533 Tau",7.2387,13.8562,20.841,-45.296
674307,56.76481328086,24.819947848709997,"V* V534 Tau",8.4387,11.4416,19.509,-41.922
675429,56.76492699831791,24.159686153916663,"V* V535 Tau",7.2769,9.28077,19.333,-44.725
676788,56.78932266980916,23.742182199826395,"V* V536 Tau",7.3291,5.27174,21.216,-45.577
675781,56.84680049178126,22.24455016702417,"V* V538 Tau",7.1213,19.870244473698634,19.565,-44.075
674479,56.85745475117,25.142518416749997,"V* V539 Tau",7.4327,2.04872,20.02,-46.629
675430,56.90867040967083,24.891856305027503,"V* V540 Tau",7.3958,3.91913,21.067,-44.055
676789,56.92159033627293,23.740283302261666,"V* V541 Tau",7.4153,5.22762,19.39,-44.42
675454,57.10849721102625,25.244705245321114,"V* V543 Tau",7.5103,4.78893,19.748,-48.32
676847,57.20548957695,23.977259108029997,"V* V545 Tau",7.0173,5.74191,23.643,-37.743
676156,57.25419241102458,22.98041583819083,"V* V548 Tau",7.4793,6.24605,19.783,-45.893
675431,57.335629154050004,25.81803120077,"V* V550 Tau",7.7477,11.43,19.653,-47.63
676232,57.339536995287915,23.65178072212972,"V* V551 Tau",7.3762,7.55703,18.204,-45.555
675432,57.54935420411001,24.296071906799998,"V* V553 Tau",5.8541,5.74,-10.178,-15.291
675433,57.85777261691,24.79415922637,"V* V558 Tau",7.6139,3.77597,19.725,-46.496
675166,57.88485115476,24.618593931210004,"V* V560 Tau",0.279,-61.962299,-0.215,-0.526
674987,58.006830783875,25.024832494930273,"V* V562 Tau",7.5716,42.81335886493942,18.579,-46.953
661570,54.88463392989458,24.267066471700552,"V* V597 Tau",7.1825,6.715350933181507,19.774,-45.55
661260,55.26246146710167,23.72267878502194,"V* V603 Tau",7.5004,5.98031,20.54,-44.917
661885,55.283671831,23.21545503956,"V* V605 Tau",4.1868,18.53,12.288,-22.377
661163,55.47586074776167,25.729812094104442,"V* V608 Tau",7.4167,4.99,21.901,-46.345
661549,55.51601480000001,24.712624499999997,"V* V610 Tau",,5.27458,14.9,-32.6
14744119,55.51614139122999,24.71251612058,"V* V610 Tau A",7.8151,5.0475,22.206,-46.624
14744120,55.51581940263917,24.712737558938056,"V* V610 Tau B",7.4858,3.1000039154887418,21.722,-45.292
661046,55.63001512244334,24.822683815725554,"V* V611 Tau",7.3764,28.8,20.142,-45.809
661841,55.61376506147499,22.573584034997506,"V* V612 Tau",7.1778,12.546313924929999,19.0,-43.15
661892,55.62256844463167,22.7905772132975,"V* V613 Tau",7.2107,11.03835881214869,20.444,-43.616
661824,55.82919560549543,22.786299016652777,"V* V621 Tau",7.5638,4.008225037119027,20.644,-46.401
661274,55.89223227553,25.59059958049,"V* V622 Tau",7.5272,6.20627,20.454,-46.137
661294,55.903812475630836,24.393978818551112,"V* V623 Tau",7.3961,5.95106,19.551,-44.493
661484,55.93017184664,24.374568234130003,"V* V624 Tau",7.4128,5.29382,19.48,-40.048
661276,55.95184735746875,25.04361000389417,"V* V625 Tau",7.2016,15.511261880222497,19.278,-46.134
661340,55.98624765329917,24.993524811305,"V* V626 Tau",7.4899,5.52036,21.269,-45.125
661587,56.01179272892292,25.656353730475836,"V* V627 Tau",7.3232,-2.4102,19.773,-46.019
661341,56.04128458265958,24.26781719450555,"V* V629 Tau",7.3023,5.93459,21.472,-43.344
661280,56.102843283094586,24.86486861422833,"V* V630 Tau",7.3404,6.94574,20.014,-47.633
661342,56.10338776185875,24.768416676759994,"V* V631 Tau",7.3834,5.68099,20.01,-45.865
661343,56.09127296717501,24.76841405541722,"V* V632 Tau",7.4096,7.95866,21.238,-46.651
674395,56.53129407101791,24.374387171793053,"V* V638 Tau",7.4327,5.33507,18.932,-47.087
675668,56.53995560497,22.71039971506,"V* V639 Tau",6.9038,9.58724,18.735,-42.979
676802,56.615726295146246,23.592714281989164,"V* V641 Tau",7.3506,6.04017,18.428,-44.855
674215,56.655353899999994,24.3435309,"V* V642 Tau",,5.242,20.9,-42.0
17753092,56.65543306225584,24.34354122622805,"V* V642 Tau A",7.4103,4.42,22.38,-45.516
674456,56.66772135347999,24.93106529909,"V* V643 Tau",7.2559,5.2157,22.21,-45.205
676783,56.78059817470291,23.22635869302722,"V* V644 Tau",7.3096,9.20249,19.295,-45.439
675810,56.80692168598958,23.831497698636387,"V* V645 Tau",7.3907,4.61998,20.662,-45.952
675785,56.82561449999999,24.0364845,"V* V646 Tau",,6.04834,19.1,-47.2
14744116,56.82567093938,24.03641689046,"V* V646 Tau A",7.3403,5.829,22.032,-44.736
14744117,56.82537137628083,24.036635183955006,"V* V646 Tau B",7.2722,13.223844803999643,21.437,-44.73
674245,56.83060774949,24.13911536624,"V* V647 Tau",7.2693,5.2341,19.017,-43.928
676806,56.84937306387583,23.149207230798886,"V* V649 Tau",7.3469,6.10853,19.445,-45.54
675555,56.86178477189001,23.67833000658,"V* V650 Tau",7.473,-4.34155,21.724,-45.71
675782,56.92076975808,22.92997244423,"V* V652 Tau",7.4887,6.15477,21.143,-41.258
674408,56.962267155975,24.505216344671663,"V* V654 Tau",7.3559,5.61677,18.64,-45.035
676222,57.03314073579,23.739916169830835,"V* V658 Tau",7.6079,5.5117,19.48,-46.648
675980,57.116787289273745,23.300758809057776,"V* V660 Tau",7.4614,5.16783,20.399,-45.458
674967,57.1684482517275,24.609498454080555,"V* V662 Tau",7.4819,-61.10070281258065,21.094,-46.541
675008,57.33580917848,24.77666009221,"V* V664 Tau",7.3494,6.13773,19.201,-44.49
676791,57.39545438065,23.454673574130002,"V* V667 Tau",6.9297,6.89415,20.77,-48.462
676279,57.874750806330006,23.89923952808,"V* V677 Tau",7.4985,6.2147,18.763,-45.89
674777,58.00932206722,24.66324476356,"V* V679 Tau",8.3455,5.99703,18.559,-40.844
674993,58.15690172854,24.74862520849,"V* V680 Tau",3.495,27.26,56.315,-42.737
660965,55.860905593095836,24.994330883484444,"V* V700 Tau",7.5233,5.87263,19.041,-44.587
674465,56.89031666245917,24.68420244236472,"V* V703 Tau",7.4222,6.07229,19.582,-46.271
661288,56.23890479801624,23.992377652616113,"V* V712 Tau",7.5064,5.79007,20.609,-44.772
661265,55.5121898,23.9316517,"V* V727 Tau",7.5,5.19987,22.1,-44.6
13871172,55.51216643216251,23.93174595824084,"V* V727 Tau A",7.1286,4.127,21.65,-44.006
661261,55.330616966684175,23.861660872742775,"V* V734 Tau",7.412,6.376585493646686,20.086,-43.362
661895,55.72217257920918,23.518766374798606,"V* V737 Tau",7.7645,48.5693742621346,21.313,-47.166
661278,55.987471090795005,23.951650568365277,"V* V739 Tau",7.4021,49.99638763056902,20.851,-45.582
661277,56.01869453398126,25.85629603416,"V* V740 Tau",7.3084,6.27297,19.257,-43.267
661283,56.13778468184376,25.752719014882224,"V* V742 Tau",7.1491,3.53,19.716,-44.837
674322,56.254718066979585,24.778116148090277,"V* V744 Tau",7.4812,14.812744933043671,20.7,-46.872
675707,56.46978734921083,23.465079898852775,"V* V747 Tau",7.2168,5.054500829800261,20.004,-46.246
676792,56.52185664793,22.981632178879995,"V* V749 Tau",7.6021,7.2098,20.514,-47.91
676870,56.644981919327925,22.93548228252694,"V* V750 Tau",7.2608,6.239,19.451,-45.279
675404,56.905605810659175,25.334051238706387,"V* V751 Tau",7.209,13.39172898631866,18.453,-45.722
675438,56.99772026125,24.505879580129996,"V* V753 Tau",7.6675,28.02,75.874,-59.194
674971,57.23896069235041,24.328842596869166,"V* V759 Tau",7.4018,5.22741,19.009,-45.446
676169,57.704017444404165,22.67004024182778,"V* V764 Tau",7.3862,6.99526,18.298,-44.929
661886,55.446189301799585,22.857033559605,"V* V784 Tau",7.4143,16.00591883993474,21.039,-45.911
661287,56.209075143312916,24.91112370091333,"V* V785 Tau",7.4734,5.97403,20.085,-48.023
674481,56.433642143905416,24.074116274099165,"V* V787 Tau",7.3259,6.16055,19.955,-43.353
674482,56.52876964858999,24.562813890660003,"V* V789 Tau",7.3757,5.36345,19.403,-46.972
675812,56.534839341612916,23.347522309412778,"V* V790 Tau",7.3886,6.78029,19.543,-45.247
674483,56.91823116086083,24.301945741251945,"V* V793 Tau",7.3896,6.07977,19.475,-47.069
676645,57.18927806438375,23.338915960115834,"V* V796 Tau",7.4478,6.54203,18.983,-45.764
676287,57.25291557035,23.95870138149,"V* V797 Tau",9.0811,70.22,27.824,22.441
676237,57.591818151202915,22.62568812093861,"V* V799 Tau",7.1599,52.64355512379726,18.443,-42.444
676240,57.73921151293583,24.108564965550556,"V* V800 Tau",7.2832,6.895,19.002,-44.097
674983,57.80770402713,25.3865090659,"V* V801 Tau",7.4946,7.31633,19.439,-46.521
676241,57.963111742803754,23.29481117749861,"V* V802 Tau",7.3553,6.057,18.719,-46.029
660960,55.76226736293,24.669763689969997,"V* V810 Tau",7.4218,5.80375,19.449,-46.252
676762,56.33827621120292,23.72746900131972,"V* V811 Tau",7.277,9.2962,19.691,-44.561
676675,56.51719300466,23.405521720410004,"V* V812 Tau",7.3491,8.95068,19.014,-45.462
674484,56.527092731690004,24.56742886655,"V* V813 Tau",7.3591,5.50919,19.749,-46.624
675593,56.664110201471246,24.029685288886665,"V* V814 Tau",7.3168,5.78711,20.265,-46.228
675549,56.80638652250167,23.714288326825834,"V* V815 Tau",7.4176,6.421,19.731,-45.609
674719,57.972441616931256,24.38696724817778,"V* V816 Tau",7.3484,8.30254,20.077,-46.265
660963,55.12922318437,24.36140274186,"V* V841 Tau",14.5809,14.45,-14.249,-43.932
661707,55.67658813738,23.502863161930005,"V* V844 Tau",8.3096,6.61035,22.295,-50.838
661488,55.965620195426254,24.237826519308612,"V* V847 Tau",7.259,8.28,18.74,-45.78
661583,56.073943662382085,24.446386418697777,"V* V849 Tau",7.2073,8.49956,20.169,-44.666
661842,56.08694072857334,23.561134344294448,"V* V850 Tau",7.3729,5.83564,19.286,-46.304
675642,56.30179388114166,22.697512038911114,"V* V853 Tau",7.2908,42.9212840991049,19.384,-46.041
674493,56.41740943696291,24.62722420447472,"V* V855 Tau",7.7717,7.25055,17.796,-43.098
674571,56.536234899901245,24.67592463038556,"V* V857 Tau",7.3736,56.82266414472862,20.873,-45.692
675421,56.72511076524,25.24584061176,"V* V860 Tau",7.1772,5.27843,19.38,-43.662
674218,56.78391250540166,24.306841261846944,"V* V861 Tau",7.3831,6.05657,21.055,-47.461
675713,56.861501473781665,23.634071083955277,"V* V864 Tau",7.2032,6.889230901252016,19.562,-43.405
675799,56.86997035560874,22.37664057856611,"V* V865 Tau",6.8936,20.04412280581123,20.495,-48.931
674219,56.95738987326041,24.42869377629528,"V* V866 Tau",7.3361,9.722269934053758,20.414,-45.895
675982,57.06841310739,22.544598077249997,"V* V869 Tau",6.2024,1.55,18.516,-39.989
675983,57.094363856070004,22.872685103790833,"V* V870 Tau",7.6174,6.62402,20.539,-46.748
674722,57.10513295440458,24.240560337279444,"V* V871 Tau",7.4687,5.79802,19.544,-45.678
675984,57.132623692329574,24.033000457699167,"V* V872 Tau",7.1438,28.41133207236431,18.538,-44.384
674723,57.16627350941833,24.211919378248332,"V* V873 Tau",7.3877,6.49802,18.465,-46.533
675985,57.17074544047,23.238203704069996,"V* V875 Tau",8.5112,5.0095,20.668,-52.163
675988,57.65585667966584,22.468944733651945,"V* V878 Tau",7.1278,2.476285690693137,19.9,-44.345
675992,58.61649350863791,23.835385584246108,"V* V888 Tau",7.622,6.62003,19.623,-47.439
674730,58.719021410679574,24.57624928614389,"V* V889 Tau",7.2081,5.54975,18.672,-43.914
661720,55.90720607751459,23.535989148304726,"V* V963 Tau",7.525,6.40901,19.527,-45.292
661722,56.04672708477042,23.37932663062694,"V* V966 Tau",7.5802,7.0374,22.04,-46.639
674162,56.4254938348358,24.9060063555644,"V* V969 Tau",5.5073,5.424,19.977,-49.268
674790,57.15291705007,24.22003450803,"V* YZ Tau",0.3428,40.29,6.893,-15.12
3995797,54.87380784786,24.9673659032,"Wolf 1246",62.6541,12.38,116.219,196.932
8710811,54.88483019491,24.57104126558,"Wolf 1248",3.3767,-50.51,52.016,-103.719
661247,54.90676684395,24.81692744044,"Wolf 1250",3.6096,3.14,39.721,-43.09
6604867,55.06873194586001,24.913007555589996,"Wolf 1254",7.0017,43.07,102.117,-58.038
6604590,55.20593896127,24.099832225119997,"Wolf 1257",4.6483,31.16,68.201,27.548
8710812,55.22168764252,23.73203441745,"Wolf 1258",3.0036,-74.98,79.492,-21.847
6347673,55.26496432097,23.421470465590005,"Wolf 1259",16.5137,6.32,45.892,-98.082
662094,55.45012864666,22.78753191293,"Wolf 1261",10.0594,21.91,79.915,-131.999
661347,56.00105143371,24.20111884851,"Wolf 1266",10.3212,-22.698999,-26.512,-89.269
661367,56.09011567703,23.971138140430003,"Wolf 1267",2.1964,10.828113,41.883,-24.238
675592,56.25552003575667,22.256043230321666,"Wolf 1269",17.6176,40.67,335.266,-15.36
8710813,56.63276956419,22.7381122795,"Wolf 1280",2.2831,-99.67,38.945,-113.164
6604681,56.69299371088,23.15180343562,"Wolf 1282",10.5908,-56.58,-45.382,-87.243
675797,56.82819541395,23.33967677081,"Wolf 1283",15.0725,12.06,154.151,-96.749
675856,56.876249491530004,23.955022987750002,"Wolf 1284",6.7671,27.01,93.075,11.165
676510,57.01461332283001,23.738356182040004,"Wolf 1288",16.991,-24.39,35.232,-125.77
3996088,57.95110778325001,25.31269034764,"Wolf 1299",5.3583,-30.4921,93.734,-93.707
6604655,58.042253395109995,23.30519354684,"Wolf 1302",5.0224,68.42,77.903,-29.567
8710814,58.06802596122,25.60557944062,"Wolf 1303",4.4505,-15.74,-3.609,-54.813
8710815,58.12073647942,24.37619710138,"Wolf 1304",4.9338,121.05,95.146,-24.16
8710825,58.35315361747999,24.86192989231,"Wolf 1309",6.4962,27.014601,25.178,-37.074
