oid,ra,dec,Main identifier,Parallax,Radial velocity,pmra,pmdec
15344701,9.271144836240001,5.16403200943,"SDSS J003705.07+050950.5",0.0182,227877.80397732096,0.043,0.16
15344701,9.271144836240001,5.16403200943,"SDSS J003705.07+050950.5",0.0182,227877.80397732096,0.043,0.16
15344701,9.271144836240001,5.16403200943,"SDSS J003705.07+050950.5",0.0182,227877.80397732096,0.043,0.16
10397796,9.29198361552,5.224007062989999,"SDSS J003710.07+051326.4",,260477.0256160813,-0.929,-0.724
10397796,9.29198361552,5.224007062989999,"SDSS J003710.07+051326.4",,260477.0256160813,-0.929,-0.724
10397796,9.29198361552,5.224007062989999,"SDSS J003710.07+051326.4",,260477.0256160813,-0.929,-0.724
10397796,9.29198361552,5.224007062989999,"SDSS J003710.07+051326.4",,260477.0256160813,-0.929,-0.724
10397796,9.29198361552,5.224007062989999,"SDSS J003710.07+051326.4",,260477.0256160813,-0.929,-0.724
10397796,9.29198361552,5.224007062989999,"SDSS J003710.07+051326.4",,260477.0256160813,-0.929,-0.724
10397802,9.308024015179999,5.01127109429,"SDSS J003713.92+050040.6",1.2494,253396.48034460496,-0.233,-0.463
10397802,9.308024015179999,5.01127109429,"SDSS J003713.92+050040.6",1.2494,253396.48034460496,-0.233,-0.463
10397802,9.308024015179999,5.01127109429,"SDSS J003713.92+050040.6",1.2494,253396.48034460496,-0.233,-0.463
10397802,9.308024015179999,5.01127109429,"SDSS J003713.92+050040.6",1.2494,253396.48034460496,-0.233,-0.463
10397802,9.308024015179999,5.01127109429,"SDSS J003713.92+050040.6",1.2494,253396.48034460496,-0.233,-0.463
10397802,9.308024015179999,5.01127109429,"SDSS J003713.92+050040.6",1.2494,253396.48034460496,-0.233,-0.463
9746926,9.322071917230002,4.787420196770001,"SDSS J003717.29+044714.7",0.5027,265622.5449602572,-1.001,-0.272
9746926,9.322071917230002,4.787420196770001,"SDSS J003717.29+044714.7",0.5027,265622.5449602572,-1.001,-0.272
9746926,9.322071917230002,4.787420196770001,"SDSS J003717.29+044714.7",0.5027,265622.5449602572,-1.001,-0.272
9746926,9.322071917230002,4.787420196770001,"SDSS J003717.29+044714.7",0.5027,265622.5449602572,-1.001,-0.272
9746926,9.322071917230002,4.787420196770001,"SDSS J003717.29+044714.7",0.5027,265622.5449602572,-1.001,-0.272
9746926,9.322071917230002,4.787420196770001,"SDSS J003717.29+044714.7",0.5027,265622.5449602572,-1.001,-0.272
10397820,9.3635170956,5.375749157529999,"SDSS J003727.24+052232.7",1.4837,160166.5846468338,0.478,0.256
10397820,9.3635170956,5.375749157529999,"SDSS J003727.24+052232.7",1.4837,160166.5846468338,0.478,0.256
10397820,9.3635170956,5.375749157529999,"SDSS J003727.24+052232.7",1.4837,160166.5846468338,0.478,0.256
10397820,9.3635170956,5.375749157529999,"SDSS J003727.24+052232.7",1.4837,160166.5846468338,0.478,0.256
10397820,9.3635170956,5.375749157529999,"SDSS J003727.24+052232.7",1.4837,160166.5846468338,0.478,0.256
10397820,9.3635170956,5.375749157529999,"SDSS J003727.24+052232.7",1.4837,160166.5846468338,0.478,0.256
5219438,9.38434223782,4.81591276276,"SDSS J003732.24+044857.3",0.4024,206313.3380839017,-0.421,-0.388
5219438,9.38434223782,4.81591276276,"SDSS J003732.24+044857.3",0.4024,206313.3380839017,-0.421,-0.388
5219438,9.38434223782,4.81591276276,"SDSS J003732.24+044857.3",0.4024,206313.3380839017,-0.421,-0.388
5219438,9.38434223782,4.81591276276,"SDSS J003732.24+044857.3",0.4024,206313.3380839017,-0.421,-0.388
5219438,9.38434223782,4.81591276276,"SDSS J003732.24+044857.3",0.4024,206313.3380839017,-0.421,-0.388
5219438,9.38434223782,4.81591276276,"SDSS J003732.24+044857.3",0.4024,206313.3380839017,-0.421,-0.388
5219438,9.38434223782,4.81591276276,"SDSS J003732.24+044857.3",0.4024,206313.3380839017,-0.421,-0.388
5219438,9.38434223782,4.81591276276,"SDSS J003732.24+044857.3",0.4024,206313.3380839017,-0.421,-0.388
10397839,9.41877121159,5.24835867993,"SDSS J003740.50+051454.0",1.4133,223771.06841317585,-1.117,0.546
10397839,9.41877121159,5.24835867993,"SDSS J003740.50+051454.0",1.4133,223771.06841317585,-1.117,0.546
10397839,9.41877121159,5.24835867993,"SDSS J003740.50+051454.0",1.4133,223771.06841317585,-1.117,0.546
10397839,9.41877121159,5.24835867993,"SDSS J003740.50+051454.0",1.4133,223771.06841317585,-1.117,0.546
10397839,9.41877121159,5.24835867993,"SDSS J003740.50+051454.0",1.4133,223771.06841317585,-1.117,0.546
10397839,9.41877121159,5.24835867993,"SDSS J003740.50+051454.0",1.4133,223771.06841317585,-1.117,0.546
10397843,9.428697055660002,5.25769289663,"SDSS J003742.88+051527.6",0.1991,242176.0115693162,0.067,0.371
10397843,9.428697055660002,5.25769289663,"SDSS J003742.88+051527.6",0.1991,242176.0115693162,0.067,0.371
10397843,9.428697055660002,5.25769289663,"SDSS J003742.88+051527.6",0.1991,242176.0115693162,0.067,0.371
10397843,9.428697055660002,5.25769289663,"SDSS J003742.88+051527.6",0.1991,242176.0115693162,0.067,0.371
10397843,9.428697055660002,5.25769289663,"SDSS J003742.88+051527.6",0.1991,242176.0115693162,0.067,0.371
10397843,9.428697055660002,5.25769289663,"SDSS J003742.88+051527.6",0.1991,242176.0115693162,0.067,0.371
10397846,9.436098700839999,4.39261590838,"SDSS J003744.66+042333.5",0.1731,249741.74244262686,-0.23,-0.102
